ID,Area,City,Restaurant,Price,Avg ratings,Total ratings,Delivery time,Food type,Address
239456,Bidhannagar,Kolkata,Kouzina Express,800,4.2,1000,58,"North Indian,Chinese,Italian,Biryani,Healthy Food,Kebabs,Beverages,Desserts",Salt Lake
239533,Bidhannagar,Kolkata,Galouti,350,3.8,100,65,"Awadhi,Biryani,Kebabs",Salt Lake
239629,Kothrud,Pune,Superman Momos,150,3.9,20,67,"Chinese,Tibetan,Nepalese,Tandoor,Pizzas,Snacks,Beverages",Karve Nagar Kothrud
239645,Balavinayagar Nagar,Chennai,Mumbai Kulfi,150,4.4,50,64,"Ice Cream,Snacks,Beverages",Mmda Colony Balavinayagar Nagar
239650,Egmore,Chennai,Yalla Pizza,250,4.2,20,45,"Pizzas,Pastas,Italian",Ashok Nagar
239753,Ellisbridge,Ahmedabad,The Halal Kitchen,250,4.1,100,31,"North Indian,Chinese,Afghani,Biryani",Paldi & Ambawadi
239920,Perambur,Chennai,Chennai Mugil Soup,200,2.9,80,59,Fast Food,Thiru.Vi.Ka.Nagar
239924,T Nagar,Chennai,Anburaj Resturant Briyani & Fast Food,250,4.1,100,59,"Biryani,North Indian",T Nagar
239928,Jodhpur Park,Kolkata,Lukochuri,250,3.7,100,84,"Chinese,Indian,Thalis,Salads,Healthy Food,Snacks",Jadavpur
240148,Koramangala,Bangalore,Gudbud,300,4.6,500,51,"Ice Cream,Desserts",Jyoti Nivas College Road
240217,Kothrud,Pune,Dinewise,200,4.5,100,54,Indian,Kothrud
240435,Kilpauk,Chennai,Hungsters,300,4.2,100,52,Fast Food,Landons Road
240445,Saki Naka,Mumbai,Taco Bell,300,3.8,100,50,Mexican,Pmc Mall
240742,New Malakpet,Hyderabad,Mandi King Arabian Restaurant,500,3.9,1000,33,"Arabian,Tandoor,North Indian,Chinese,Desserts",Kurmagudasaidabad Main Road
240756,Banjara Hills,Hyderabad,Sauced Up,200,4.4,500,47,"American,Fast Food",Masab Tank
240758,Madannapet Colony,Hyderabad,Rumaan Restaurant,300,4,100,44,"Biryani,Tandoor,North Indian,Chinese,Kebabs,Mughlai",Santoshnagar & Saidabad
240828,Kothrud,Pune,Nipr Bar,600,4.6,50,58,"Continental,Italian,North Indian",Kothrud
240865,Lakdikapul,Hyderabad,Arabella House Of Arabic & Lebanese Cuisine,1000,3.7,20,53,Indian,Banjara Hills
240895,Lakdikapul,Hyderabad,Pathemari Kerala Restaurant,300,4.1,500,30,"Kerala,South Indian",Nampally Metro Station
240964,Kothrud,Pune,Let'S Order Chinese,250,2.9,80,67,"Chinese,Pan-Asian,Nepalese,Fast Food,Combo,Tibetan",Kothrud
240970,Kothrud,Pune,How'S The Bowl,150,3.6,20,67,"North Indian,Punjabi,Chinese,Biryani,Seafood,Combo,Desserts,Beverages",Kothrud
241028,Jodhpur Park,Kolkata,Ubuntu Eat,350,4.4,100,84,"Healthy Food,Bengali,Chinese,Continental",Jadavpur
241079,Aundh,Pune,The Chinese Box,450,2.9,80,73,"Chinese,Indian",Aundh
241166,Kalighat,Kolkata,The Daily Cafe,1000,4.5,100,70,"Continental,Indian",South Kolkata
241345,Pitam Pura,Delhi,Hong'S Kitchen,250,3.8,100,56,"Chinese,Asian,Combo,Tibetan",Pp City
241381,Uppal,Hyderabad,Seema Ruchulu,300,3.6,100,65,"Indian,South Indian",Uppal
241496,Aundh,Pune,Zaffraan Indian Kitchen,450,2.9,80,76,"Indian,Mughlai",Aundh
241844,Powai,Mumbai,Desi Chinese Adda,250,2.9,80,49,"Chinese,Fast Food",Andheri East
241851,Powai,Mumbai,Aamra Bangali By Ranjana'S Rannaghor,200,3.8,50,48,"Bengali,Mughlai",Andheri East
242145,Salt Lake,Kolkata,Calcutta King,500,4.1,50,59,"Chinese,Asian",Salt Lake City Sector 2
242424,T. Nagar,Chennai,Paradise Biryani,400,4,1000,65,"Biryani,Kebabs",Thanikachalam Road
242429,Elgin,Kolkata,Gelato Italiano,150,2.9,80,61,"Desserts,Ice Cream",Emami Market
242515,Koramangala,Bangalore,Burritos & Bowls Mexican Kitchen,450,4.2,20,60,"Mexican,Salads",5Th Cross 5Th Block Koramangala
242554,Old Washermanpet,Chennai,Atho Man Ecstasy,300,2.9,80,60,"Chaat,Chinese,Desserts,Fast Food,Ice Cream,Italian,Snacks",Royapuram
242640,Pulikeshi Nagar,Bangalore,Sigdee,500,2.9,80,64,Indian,Mosque Road Frazer Town
243025,Vastrapur,Ahmedabad,After Dark,300,4.2,20,47,Indian,Vastrapur
243172,Shivajinagar,Pune,Boss Burger,500,4,50,45,"American,Continental,Fast Food,Combo",Fc Road
243195,Old Washermanpet,Chennai,Super Shawarma,250,3.4,20,56,Indian,Korukkupet
243213,Kavadiguda,Hyderabad,Tempteas,100,3.4,20,40,Beverages  Snacks,Nallakunta & Vidyanagar
243322,Kankurgachi,Kolkata,Sharma And Sons,250,3.9,100,47,Chinese  Indian,Kankurgachi
243625,Narayan Peth,Pune,Kfc,400,4.1,100,49,"American,Fast Food,Snacks",Shop No 1 To 4 Gf Deccan Mall Jm Marg Opposite To Deccan Pmt Bus Stand
243665,Tilak Nagar,Delhi,Asia Seven,350,3.9,50,75,"Chinese,Asian,Pan-Asian,Snacks",Pacific Mall
243755,Koramangala,Bangalore,154 Breakfast Club,1000,4.4,100,61,"Continental,American",Koramangala
243852,Paschim Vihar,Delhi,The Basil Box,1000,4,20,56,"Italian,Pizzas,Salads",Paschim Vihar
244401,George Town,Chennai,Srishti Snacks,250,4.3,20,51,Indian,Kondithope
244704,Perambur,Chennai,Cafe Mingles,200,3.8,100,55,"Lebanese,Arabian,Beverages",Perambur
244709,Mylapore,Chennai,Srinivasan Andhra Mess,250,3.6,100,52,Indian,Mylapore
244717,Salt Lake,Kolkata,Rasna Buzz,250,4.3,20,71,"American,Pizzas,Fast Food,Juices,Salads,Pastas,Snacks,Beverages,Street Food",Salt Lake
245280,Scruz Bandra East,Mumbai,Shivs Kitchen,300,2.9,80,37,"Beverages,Chinese,Desserts,Indian",Scruz Bandra East
245496,Powai,Mumbai,Abhi'S Kitchen,450,4,20,66,Indian,Powai
245602,Shivajinagar,Pune,Blue Box Biryani,300,2.9,80,50,"Biryani,North Indian,Beverages,Desserts",Karvenagar
245614,Dhankawadi,Pune,The Chinese Monk,200,3.9,1000,60,"Chinese,Combo,Tibetan,Healthy Food,Pan-Asian",Near Kk Market
245773,Govandi East,Mumbai,Foodies Chinese Corner,250,4.1,50,57,Indian,Chembur
245821,Kothrud,Pune,Zillionth Bistro,300,4.3,100,52,"Chinese,Snacks,Asian,Fast Food",Kothrud
246000,Chembur,Mumbai,Chopstick,600,2.9,80,57,"Chinese,Indian,Mughlai",Chembur
246169,Thousand Lights,Chennai,Batter,300,4.1,50,39,"Desserts,Ice Cream",Nungambakkam
246208,Rohini,Delhi,Bikaner Sweet India,200,3.3,50,38,Indian,Rohini
246268,George Town,Chennai,Hotel Prayag,300,3.9,100,37,Indian,George Town
246341,Kalighat,Kolkata,Biryan - Flavour Of Nawabs,300,4.1,20,68,Biryani,South Kolkata
246410,Chembur,Mumbai,Mughal Darbar,700,2.8,20,56,"Chinese,Indian,Mughlai",Chembur
246536,East Kolkata Township,Kolkata,House Of Bhukkars,300,4.4,100,84,"Chinese,Continental,Indian,Seafood",Kasba Kolkata
246644,Rohini,Delhi,Meal Studio,250,3.9,20,32,"North Indian,Indian,Combo,Desserts,Beverages,Home Food,Healthy Food,Thalis,Maharashtrian",Rohini
246810,Rajajinagar,Bangalore,Cake Pastries,500,3.9,20,58,Bakery,Rajajinagar
246826,Thousand Lights,Chennai,Iyer'S Delight - Nungambakkam,200,4.3,100,53,South Indian,Nungambakkam
246835,Egmore,Chennai,China Town,500,4.5,100,37,Chinese,Egmore
246946,Begumpet,Hyderabad,Cakes11,200,4,100,62,Bakery  Desserts,Banjara Hills
247042,Kothrud,Pune,The Burger Project,350,3,50,70,"American,Beverages,Desserts,Snacks",Karve Nagar Kothrud
247125,Kestopur,Kolkata,Desi Chinese,350,4.2,100,73,Chinese,Kestopur
247131,Southern Avenue Gariahat,Kolkata,House Of Wong By Mamasan,400,4.2,20,85,"Asian,Chinese",Southern Avenue Gariahat
247152,New Alipore,Kolkata,95 Degree,600,4.2,100,80,Continental  Bakery  Pan-Asian,Alipore
247502,Andheri East,Mumbai,Instawich,300,4.3,100,49,Fast Food  Snacks  Beverages,Marol Sakinaka
247711,Andheri East,Mumbai,Punjab Heritage,300,2.9,80,54,North Indian,Marol Sakinaka
247716,Indiranagar,Bangalore,Lot Like Crepes Indiranagar,500,4.3,50,58,"French,American,Italian,Desserts",Indiranagar
247717,Kalighat,Kolkata,Paradise Biryani,400,4.1,500,67,Biryani  Kebabs,Southern Avenue
247759,Chembur,Mumbai,Mamlekar Nx,200,2.9,80,54,"Desserts,Juices",Chembur
247769,Wanowrie,Pune,Paratha Pind Da,300,2.9,80,65,Maharashtrian,Wanowrie
247814,Wanowrie,Pune,Nawabs Biryani & Kababs,300,2.9,80,65,"Maharashtrian,Mughlai",Wanowrie
248100,East Kolkata Township,Kolkata,Punjabi Zaika,300,3.9,100,78,North Indian,Tagore Park
248129,Karve Nagar,Pune,King'S Chinese & Restaurant,150,2.9,80,64,Indian,Kothrud
248171,Anna Nagar,Chennai,Yaa Mohaideen Biryani,600,3.9,500,63,Biryani,Annanagar
248216,Koregaon Park,Pune,Moshi Moshi,1255,4.1,50,63,"Asian,Chinese,Sushi,Thai,Japanese",Kalyani Nagar
248298,Andheri East,Mumbai,Ching Chong Asian,400,3.8,100,52,"Chinese,Asian",Marol Sakinaka
248367,Chembur,Mumbai,Shawarma House,600,2.9,80,54,Indian,Chembur
248444,Arumbakkam,Chennai,Hotel Pandia'S - (Cmbt),400,4.2,100,72,"Biryani,Chettinad,Chinese,South Indian",Koyembedu
248492,Andheri East,Mumbai,Momoguy,400,3.9,100,52,"Tibetan,Chinese",Marol Industrial Estate
248512,Narayanguda,Hyderabad,Miami Shakes & More,300,3,100,31,"Beverages,Desserts",Old Mla Quarters Road
248878,Kothapet & Dilshuknagar,Hyderabad,Chung Hua Estd 1983,300,3.9,500,58,"Chinese,Asian,Thai,Seafood,Singaporean",Kothapet & Dilshuknagar
248894,Taltala,Kolkata,New Arafat Restaurant,200,3.8,100,50,Indian,Esplanade
249050,Paschim Vihar,Delhi,Punjabi Dhaba - Paschim Vihar,300,4,20,48,"Indian,North Indian",Paschim Vihar
249135,Sakivihar,Mumbai,The Biryani Experiment,500,4.1,50,52,"Biryani,Hyderabadi,Indian,Kebabs,North Indian,South Indian,Andhra,Afghani,Combo,Desserts,Beverages,Punjabi,Kerala,Sweets,Arabian,Lucknowi,Parsi,Tandoor",Sakivihar
249159,Wanowrie,Pune,Executive Meals,300,2.9,80,65,"Maharashtrian,Mughlai",Wanowrie
249290,Shivajinagar,Pune,Millie'S Cookies,200,2.9,80,52,"Cafe,Bakery",Senapati Bapat Road
249303,New Malakpet,Hyderabad,Melting Pot,400,3.7,50,43,"Chinese,North Indian",Kothapet & Dilsukhnagar
249351,Baranagar,Kolkata,Rosheiya,500,2.9,80,78,Indian,North Dumdum
249354,Navsari Bazaar,Surat,Biryani Junction,155,3,100,32,Indian,Athwa
249538,Benson Town,Bangalore,Britalian Kitchen,600,2.9,80,52,"British,Italian,French",Frazer Town
249957,Beleghata,Kolkata,Rosoighorer Rohosyo,300,4.2,100,59,"Bengali,Thalis,Combo,Snacks,Chinese",Kankurgachi
249988,Sinthee,Kolkata,Qfc,250,3.5,20,80,Indian,Dumdum
250077,Bhowanipore,Kolkata,Tadka,400,4.3,100,61,"North Indian,Biryani,Kebabs,Snacks,Indian,Desserts",South Kolkata
250244,Malakpet,Hyderabad,Rabiyas Kitchen,250,4.2,50,45,Indian,Santoshnagar & Saidabad
250508,Ashok Nagar,Bangalore,Burger And Beyond,250,3.9,20,48,"American,Fast Food,Beverages",Central Bangalore
250683,Himayatnagar,Hyderabad,Zomoz-The Momo Company,150,4.3,500,31,"Fast Food,Tibetan,Chinese",Himayath Nagar
250779,Ghatkopar East,Mumbai,Lsd - Love Sugar & Dough,200,3.8,50,45,"Bakery,Desserts,Beverages",Ghatkopar Vikhroli
250918,Chembur,Mumbai,Kilo Party,500,2.9,80,58,Indian,Chembur
250978,Wanowrie,Pune,Sugren Homemade Non Veg,500,4.1,20,72,Indian,Fatima Nagar
251092,Navsari Bazaar,Surat,Badshahi Biryani,200,3.1,20,34,Biryani,Athwa
251318,Kodambakkam,Chennai,Rasna Buzz,200,2.9,80,76,Beverages,Vadapalani
251374,Ghatkopar East,Mumbai,The Chocolate Heaven,300,3.9,50,45,"Desserts,Italian,Snacks",Ghatkopar Vikhroli
251375,Gariahat,Kolkata,Jiya Snacks,250,2.9,80,73,"Indian,Chinese",South Kolkata
251539,Andheri East,Mumbai,Zoodles,350,2.9,80,51,"Fast Food,Pan-Asian,Chinese,Seafood,Thai,Asian,Desserts",Sakinaka Junction
251550,Nungambakkam,Chennai,Tandoori Dhaba,350,4.3,100,52,"North Indian,Punjabi,Tandoor,Mughlai,Indian,Lucknowi,Combo",Nungambakkam
251568,Punjagutta,Hyderabad,Cookie Man Next Galleria Punjagutta,200,4.1,20,73,Bakery  Desserts  Australian  Snacks,Banjara Hills
251577,Adikmet,Hyderabad,Euphoria,800,4.7,100,27,Desserts,Himayath Nagar
251625,Chembur,Mumbai,Green Cravings,250,4.2,500,49,Healthy Food  Continental  Keto  Indian  Salads,Opp Kanta Apartment
252004,Vastrapur,Ahmedabad,Om Food Center - Vastrapur Lake,200,4.1,100,44,"Indian,North Indian,Punjabi,Gujarati,Thalis,Combo",Vastrapur
252048,Kalighat,Kolkata,Food Peddler Sandwiches,300,4.5,500,70,"Fast Food,Continental,Beverages,Snacks,Healthy Food,Combo",Kalighat (Hazra)
252213,Koramangala,Bangalore,Lassi Corner,199,3.3,20,53,"Beverages,Ice Cream",Koramangala
252386,Antop Hill,Mumbai,The Shawarma And Momo Factory,120,3.9,50,51,Fast Food,Matunga Wadala
252412,Ashok Nagar,Bangalore,Anjappar,400,4.1,100,37,"Chettinad,Thalis,Biryani,Chinese,Tandoor,South Indian,North Indian",Central Bangalore
252667,Viveka Nagar,Bangalore,Maven Kitchen,199,4.6,100,50,"Naga,Chinese",Koramangala
252761,Chiriamore,Kolkata,Aannaz,350,3.9,100,65,"Indian,Chinese,Biryani,Snacks,Thalis,Combo,Pizzas,Juices,North Indian,Fast Food",Dumdum
252782,Koramangala,Bangalore,Aramane Donne Biriyani,300,4.3,100,49,Indian,Koramangala
253046,Khar West,Mumbai,Sadak Chaap,200,4.4,100,58,North Indian,Bandra West
253180,Chembur,Mumbai,Foodin,300,4,1000,37,"Biryani,Chinese,Desserts,North Indian,Tandoor",Shivaji Nagar Cst Road
253448,Kotturpuram,Chennai,Pizzeria By Ciclo,500,4.1,50,74,Pizzas,Kotturpuram
253578,Saki Naka,Mumbai,Mandarin Oak- The Heavenly Chinese,350,4.2,50,57,Chinese  Asian  Thai,Andheri Kurka Road
253669,Aundh,Pune,Chinese Whinese,300,2.9,80,76,"Chinese,Indian",Aundh
253671,Aundh,Pune,Lost Heaven,300,2.9,80,73,"Chinese,Kebabs",Aundh
253683,Aundh,Pune,Yummy China,300,2.9,80,69,"Chinese,Indian",Aundh
253778,Santacruz East,Mumbai,Amazing Dosa,200,3.8,20,39,South Indian,Scruz Bandra East
253955,Anna Nagar,Chennai,Curry Box,150,4.3,100,69,Indian,Annanagar
253978,Adajan,Surat,Slurrp,250,4.5,100,48,"Healthy Food,Juices,Beverages,Seafood,Biryani,Lebanese,Pizzas,Pastas,Snacks,Salads,North Indian",Anand Mahal Road
254021,Paschim Vihar,Delhi,Mcdonald'S,400,4.3,1000,53,American,Delhi Paschim Vihar
254048,Banashankari,Bangalore,Momoz,350,3.8,500,53,"Chinese,Thai,Seafood,Asian,Combo,Malaysian",Blr_Banashankari
254049,Banashankari,Bangalore,Chinese Bae,400,3.7,500,51,"Chinese,Thai,Seafood,Asian,Combo,Healthy Food,Beverages",Blr_Banashankari
254050,Banashankari,Bangalore,Chopstick,350,3.8,100,51,"Chinese,Thai,Seafood,Asian,Combo,Healthy Food,Beverages",Blr_Banashankari
254299,Anand Nagar,Pune,China House,200,2.9,80,70,Chinese,Sinhgad Road
254452,Vasanth Nagar,Bangalore,Asian Hawker,350,2.9,80,50,"Chinese,Pan-Asian,Desserts,Beverages",Central Bangalore
254543,Kasba,Kolkata,Ya Burger,300,4.5,500,77,"American,Continental,Italian,Snacks,Pastas,Combo",Kasba
254861,Baner,Pune,Biryani By Kilo,700,4.2,100,83,"Biryani,Mughlai,Kebabs,North Indian,Hyderabadi,Lucknowi,Andhra,South Indian,Bengali",Baner
254870,Koramangala,Bangalore,Paratha Experiment,200,4.3,50,52,"North Indian,Punjabi,Home Food,Indian,Snacks,Combo,Desserts,Beverages,South Indian,Continental,Chettinad,Healthy Food,Chinese,Sweets",Nanjappa Reddy Layout Koramangala
254886,Pitam Pura,Delhi,Paratha Experiment,200,3.9,20,39,"North Indian,Punjabi,Home Food,Indian,Snacks,Combo,Desserts,Beverages,South Indian,Continental,Chettinad,Healthy Food,Chinese,Sweets",Rohini
254897,Sakivihar,Mumbai,Paratha Experiment,200,4.2,20,53,"North Indian,Punjabi,Home Food,Indian,Snacks,Combo,Desserts,Beverages,South Indian,Continental,Chettinad,Healthy Food,Chinese,Sweets",Sakivihar
255077,Khairtabad,Hyderabad,Ek Pyali Chai,150,4.2,50,36,Beverages  Chaat  Desserts  Fast Food  Juices,Lakdikapul
255080,Aundh,Pune,Wahh China,250,2.9,80,69,Indian,Aundh
255204,Adajan,Surat,The Dango Cake Shop,270,2.9,80,65,Bakery,Adajan
255332,Taltala,Kolkata,Ichamotee,200,4,100,43,"Bengali,Bangladeshi,Combo,Thalis",Esplanade
255355,Wilson Garden,Bangalore,Namma Kudla Restaurant,300,4.1,20,53,Indian,Shantinagar
255752,Perambur,Chennai,Dfc Pizza,200,2.9,80,73,Italian,Perambur
255891,Salt Lake,Kolkata,Food Point,250,2.9,80,61,"Chinese,Tibetan",Salt Lake
255976,Chembur,Mumbai,Poetry By Love & Cheesecake,800,4.7,100,54,Bakery  Continental  Salads  Pastas  European  Desserts,Chembur
256059,Vikhroli West,Mumbai,The South Pavilion,600,4.4,50,56,Beverages  Fast Food  North Indian  South Indian,Ghatkopar Vikhroli
256099,Kondhwa Budruk,Pune,Lavish Biryani,300,2.9,80,78,Biryani,Dhankawadi
256154,Lake Town,Kolkata,Pyarelal,250,4,1000,81,"Fast Food,Indian,Tandoor",Jessore Road
256298,Barabazar Market,Kolkata,Kaligodam,200,4,100,43,North Indian  Sweets,Burrabazar
256371,Dumdum,Kolkata,China Box,300,2.9,80,82,Chinese,Kc Ghosh Road
256608,Indiranagar,Bangalore,1131 Bar+Kitchen,1200,3.9,20,60,Indian,Indiranagar
256688,Budh Vihar,Delhi,Mummy Ki Rasoi,300,3.2,20,48,Indian,Budh Vihar
256784,New Magdalla,Surat,Punjabi Swad,400,2.9,80,66,Indian,Piplod
256853,Adajan,Surat,Twisted Cake,270,4.6,20,59,"Desserts,Sweets",Adajan
256880,Koregaon Park,Pune,Hungrezy,400,4.3,50,58,"Asian,Continental,Fast Food,Snacks,Combo,Desserts,Chinese,Indian,North Indian",Kalyani Nagar
257095,Chetpet,Chennai,Abbys,250,4.1,50,47,"South Indian,North Indian,Snacks,Combo,Beverages",Chetpet
257162,Periyamet,Chennai,The Brooklyn Creamery - Healthy Ice Cream,200,4.7,20,27,"Healthy Food,Desserts,Ice Cream",Vepery
257408,Athwa,Surat,Lucky Chinese,200,2.9,80,49,Indian,Athwa
257581,Salt Lake,Kolkata,Chilli Flakes,300,4,100,57,"Chinese,Asian",Salt Lake
257701,Gobra,Kolkata,Bowlout,400,4.4,20,83,"Healthy Food,Arabian,Continental,Salads",Tiljala Topsia
257776,Bhowanipore,Kolkata,The Noodle Street,300,4.1,100,67,"Chinese,Combo",South Kolkata
257962,Saidabad,Hyderabad,Karachi Bakery Santoshnagar,200,4.6,50,49,Bakery  Desserts  Fast Food  Snacks,Santoshnagar & Saidabad
257989,Alipore,Kolkata,Haji Biryani House,280,2.9,20,74,Biryani,Alipore
257991,Wanowrie,Pune,Shawarma & Wraps,300,2.9,80,66,"Chinese,Indian",Wanowrie
258116,Ashok Nagar,Bangalore,Aaliyar Ambur Dum Biryani,200,2.9,80,37,Indian,Central Bangalore
258140,Erandwane,Pune,Kaati Zone Rolls & Wraps,150,3.8,20,54,"Fast Food,Beverages,Bengali,Biryani,Indian,North Indian,Snacks,Street Food",Kothrud
258357,Dabholi,Surat,The Food Parcel Point,240,2.9,80,61,"Chinese,Gujarati,Indian",Dabholi Road
258419,Athwa Station Road,Surat,Bismillah,200,4.4,500,31,"Desserts,Beverages,Ice Cream,Juices",Athwa Station Rd
258539,Banjara Hills,Hyderabad,Nanking C.R - Estd 1957,600,4.3,500,75,Indian,Banjara Hills
258700,Chembur,Mumbai,The Bombay Churros,800,3.6,20,38,"Desserts,Spanish",Seawoodsnavi Mumbai
258968,Burrabazar,Kolkata,Machhli Baba Fries,300,4.3,100,46,Bengali  Fast Food,Burrabazar
259063,Narayanguda,Hyderabad,Starboy Pizza & Shakes,300,3.6,100,36,"Pizzas,American,Fast Food,Desserts,Beverages",Old Mla Quarters Road
259101,Mmda Colony,Chennai,Sandwich Master,250,2.9,80,68,"Indian,Snacks,Fast Food",Kazhipattur
259560,Bhowanipore,Kolkata,Double Down,200,2.9,80,60,Indian,Central Kolkata
259572,Bandra Area,Mumbai,Brasserie1935,600,4.4,20,55,"North Indian,Chinese,Continental,Pizzas,Salads",Matunga Sion
259773,Salt Lake,Kolkata,Beijing Bites,300,3.7,50,58,"Chinese,Asian",Salt Lake
259841,Lake Town,Kolkata,Kathi Junction,300,4.2,100,68,"Indian,Fast Food,North Indian",Lake Town
260216,Andheri East,Mumbai,Bokchoy Bowl,400,4.5,20,57,Pan-Asian  Chinese  Asian  Thai  Malaysian  Tibetan,Opp Vasant Oasis Society Makhwana Road
260220,Vastrapur,Ahmedabad,Fitfuel & Co,600,3.8,20,51,Indian,Vastrapur
260557,Kurla West,Mumbai,Deepak Farsan Mart,40,4.4,100,39,Indian,Kurla
260845,Indiranagar,Bangalore,Orbis Restaurant,400,3.8,500,51,"North Indian,Biryani,Arabian,Chinese,Snacks,Beverages,Desserts",Indiranagar
260926,Raja Annamalai Puram,Chennai,All Day Breakfast Company,300,4.5,500,69,"Beverages,Indian",Alwarpet
261430,Chembur,Mumbai,Jiffy Meals,200,4,20,53,Indian,Chembur
261435,Purasaiwakkam,Chennai,Pizza Square (Pursaiwakkam),300,2.9,80,44,Pizzas,Adyar
261555,Kalina,Mumbai,Phaksha Mania,400,3.4,20,53,Chinese,Rajan Road
261581,Thousand Lights,Chennai,The Samosa Factory,200,4.5,500,46,Snacks,Nungambakkam
261634,Kothrud,Pune,Mitran Da Junction,300,4.2,100,52,"North Indian,Chinese",Kothrud
261707,Koramangala,Bangalore,Raffaele'S Ristorante Pizzeria,800,4.3,100,61,"Pizzas,Continental,Pastas,Fast Food,Beverages",Koramangala
261709,Camp,Pune,Jannat Restaurant,200,4,50,33,North Indian,Camp
261872,Andheri East,Mumbai,Bombay Tandoori,250,3.7,500,54,Indian  Tandoor  Chinese  Mughlai,Marol Sakinaka
262015,Khar West,Mumbai,Shahi Chulha,300,2.9,80,61,North Indian  Punjabi  Street Food  Mughlai  Biryani  Tandoor  Arabian,Bandra West
262087,Redhills,Hyderabad,Imperial Multi-Cuisine Restaurant,400,4,1000,39,"Biryani,Tandoor,North Indian,Chinese,Kebabs,Mughlai",Banjara Hills
262276,Himayatnagar,Hyderabad,Gabru Di Chaap,300,3.9,100,35,"Fast Food,North Indian",Himayath Nagar
262390,Nava Vadaj,Ahmedabad,Patel S Cafe Bar,200,2.9,80,50,Continental,Naranpura
262490,Matunga,Mumbai,Sandwich Coffee House,350,4.3,50,58,American  Beverages  Fast Food,Matunga Wadala
263074,Andheri East,Mumbai,Badmash Biryani,350,3.6,50,49,"Biryani,Mughlai",Marol Industrial Estate
263077,Andheri East,Mumbai,Bolo Tara Rara,500,4,50,54,"North Indian,Punjabi",Marol Industrial Estate
263106,Andheri East,Mumbai,Biryani Hazir Ho,400,4.1,20,50,"Biryani,Mughlai",Marol Industrial Estate
263170,Ashok Nagar,Bangalore,Waffle Royale,200,2.9,80,38,Desserts,Central Bangalore
263224,Anna Nagar,Chennai,Reena Paul'S Kitchen (Unit Of Richnrich),300,4.3,500,67,Indian,Annanagar
263294,Rohini,Delhi,Mr Chicken Changezi,200,3.7,20,44,Indian,Rohini
263353,Tollygunge,Kolkata,Khanti Bangali,200,3.9,100,92,"Bengali,Indian,Desserts,Healthy Food,Beverages,Fast Food,Combo,Snacks,Thalis,Pastas",Jadavpur
263360,Jadavpur,Kolkata,Riyasat,1000,4.8,20,94,North Indian,South City Mall
263383,Paschim Vihar,Delhi,Five Star Dhaba,200,3.8,100,49,Punjabi,Paschim Vihar
263989,Narolgam,Ahmedabad,Zk Restaurant,450,3.8,20,51,"Chinese,Continental,Mangalorean,North Indian",Isanpur
264058,Lake Town,Kolkata,Pipiz Kitchen,250,3.8,20,81,"Home Food,Bengali,Indian,Thalis,Snacks",Bangur
264077,Kondhwa,Pune,Grand Alhamdulillah Hotel,300,3.1,20,71,"Mughlai,Biryani,Tandoor,Chinese,Indian",Kondhwa
264201,Vikhroli West,Mumbai,Mandali Swayampak Ghar,500,2.9,80,61,Biryani,Ghatkopar Vikhroli
264202,Vikhroli West,Mumbai,Mughal Khabsa,700,2.9,80,60,Mughlai  Seafood  Beverages,Ghatkopar Vikhroli
264219,Kilpauk,Chennai,Dindigul Kilappu Kadai,350,4,100,51,"South Indian,Biryani,Fast Food",Annanagar
264223,Dum Dum,Kolkata,Gupta & Sons,100,4.3,100,88,Indian  Chinese  Snacks,Near Orbit Restaurant
264240,Ashok Nagar,Bangalore,Wow! China,300,3.7,100,37,"Tibetan,Chinese,Asian,Snacks,Continental,Desserts,Beverages",Church Street
264248,Gariahat,Kolkata,Mint,300,4.7,100,69,Continental  Healthy Food  Indian,South Kolkata
264304,Gaddiannaram,Hyderabad,A-1 Chicken Pakoda,250,4,1000,40,"Biryani,Kebabs,Indian,Chinese,Mughlai,Fast Food",Kothapet & Dilsukhnagar
264320,Himayatnagar,Hyderabad,The Waffle Co,200,4.1,100,33,"Ice Cream,Desserts,Beverages",Himayathnagar
264420,Kothrud,Pune,Maskawala & Co.,400,4.4,500,49,"Snacks,Biryani,Bakery",Kothrud
